80,966,5.0
80,2076,4.0
80,992,3.0
80,493,3.0
80,195,3.0
80,333,3.0
81,772,3.0
82,1042,3.0
82,1242,4.0
82,1198,4.0
82,1240,3.0
82,632,4.0
82,415,3.0
83,363,3.0
83,241,4.0
83,3141,5.0
83,3162,4.0
84,760,3.0
84,30,4.0
84,29,3.0
84,175,3.0
84,1500,4.0
84,473,3.0
84,1204,4.0
84,282,4.0
84,471,4.0
85,181,3.0
85,3756,4.0
85,3159,4.0
86,913,4.0
86,2631,4.0
86,1697,4.0
86,3633,4.0
86,3898,4.0
86,843,3.0
86,3828,4.0
87,802,4.0
87,1195,4.0
87,1230,4.0
87,1164,4.0
87,1435,4.0
87,955,4.0
87,769,4.0
87,1566,4.0
87,1265,4.0
87,1223,4.0
87,1545,3.0
87,1454,4.0
88,3361,3.0
88,2608,4.0
88,1608,4.0
88,1623,4.0
88,1798,4.0
88,2907,5.0
88,425,4.0
88,3962,4.0
88,2706,4.0
88,3710,3.0
89,434,4.0
89,2783,3.0
91,1912,5.0
91,3296,3.0
91,2049,5.0
91,2338,3.0
91,1800,5.0
91,915,4.0
91,2393,4.0
91,200,4.0
91,3267,3.0
91,4095,3.0
91,2107,5.0
91,4202,3.0
91,139,4.0
91,2229,3.0
91,2788,3.0
91,70,5.0
93,3944,4.0
93,739,4.0
93,710,4.0
93,1582,4.0
93,473,3.0
93,160,4.0
94,426,4.0
94,1313,5.0
94,1045,4.0
94,1566,4.0
94,767,4.0
94,1234,4.0
95,493,3.0
95,2735,5.0
95,1148,4.0
95,1000,5.0
95,236,3.0
95,2114,3.0
95,129,5.0
96,2320,4.0
96,2280,4.0
96,1519,4.0
96,2513,4.0
96,64,4.0
96,2541,3.0
97,1315,3.0
97,434,3.0
97,1049,3.0
97,1335,3.0
97,772,3.0
98,29,4.0
98,1281,4.0
98,474,4.0
98,30,3.0
98,1499,3.0
98,1154,3.0
98,36,3.0
98,427,4.0
98,825,4.0
98,623,4.0
99,1158,3.0
99,772,3.0
99,1056,3.0
99,806,3.0
100,747,5.0
100,3579,4.0
100,3463,4.0
100,910,4.0
102,1348,4.0
102,765,4.0
102,1555,3.0
102,1545,4.0
102,1158,4.0
102,767,4.0
103,434,4.0
103,1057,4.0
104,266,5.0
105,4271,4.0
105,1744,4.0
105,1526,5.0
105,1064,4.0
105,1787,4.0
106,1028,3.0
106,2412,3.0
106,953,3.0
106,772,3.0
107,2949,4.0
107,3965,5.0
107,2205,5.0
107,4382,3.0
107,3823,3.0
107,4112,5.0
107,2238,4.0
107,3329,3.0
107,91,2.0
107,3258,4.0
108,1429,5.0
108,2847,3.0
108,1593,4.0
108,1606,3.0
109,1164,3.0
109,1245,3.0
110,1048,3.0
110,1166,4.0
110,1315,3.0
110,1384,4.0
111,769,3.0
111,1263,4.0
111,2412,4.0
111,1348,4.0
112,1245,4.0
113,26,4.0
113,4098,4.0
113,2382,4.0
113,160,5.0
114,237,4.0
114,1492,3.0
114,160,4.0
114,364,3.0
114,544,3.0
114,980,3.0
114,581,3.0
115,1047,4.0
115,1348,3.0
115,769,3.0
116,2009,4.0
116,132,4.0
116,3671,2.0
117,2998,2.0
117,3078,3.0
117,3262,3.0
118,812,3.0
119,4249,2.0
119,25,5.0
119,91,5.0
120,1159,4.0
120,1103,5.0
121,404,3.0
121,3147,4.0
121,172,3.0
121,4358,3.0
121,253,2.0
121,240,3.0
121,4350,3.0
121,381,3.0
121,3164,3.0
121,346,2.0
122,136,4.0
122,1508,4.0
122,1681,5.0
122,634,5.0
122,1700,4.0
122,674,5.0
124,1222,4.0
124,1693,3.0
124,399,4.0
125,2004,4.0
125,161,3.0
125,549,4.0
125,2292,5.0
126,585,5.0
126,2248,4.0
127,241,3.0
127,246,4.0
129,286,3.0
130,4387,3.0
131,205,5.0
131,3672,4.0
132,2170,4.0
132,3720,3.0
132,2015,5.0
132,2787,4.0
132,2940,3.0
133,265,3.0
133,3036,5.0
133,1700,3.0
134,1194,4.0
135,960,3.0
135,812,4.0
136,813,4.0
136,1454,4.0
137,1159,4.0
137,1675,4.0
138,2244,4.0
138,1517,4.0
138,4228,4.0
139,626,4.0
139,960,3.0
139,1264,4.0
139,953,3.0
139,1161,3.0
140,818,4.0
140,739,3.0
140,3112,3.0
141,1245,4.0
141,2715,3.0
141,810,3.0
141,400,4.0
141,1164,3.0
141,1056,3.0
141,812,4.0
141,2783,3.0
142,278,3.0
142,4273,4.0
142,4317,4.0
142,1401,4.0
143,1445,5.0
143,2044,3.0
144,334,4.0
144,814,4.0
144,1383,4.0
144,365,4.0
144,1127,4.0
144,1498,3.0
144,129,5.0
144,261,3.0
144,1320,4.0
145,1376,3.0
145,1725,4.0
145,2503,4.0
145,4413,4.0
145,32,4.0
145,1318,4.0
146,2239,4.0
146,3568,3.0
147,1034,3.0
148,1530,3.0
148,782,3.0
148,30,3.0
148,714,3.0
148,1822,3.0
148,269,4.0
148,936,3.0
148,331,3.0
148,1209,3.0
148,175,3.0
149,1413,4.0
149,2703,3.0
151,769,4.0
151,1198,4.0
151,1031,5.0
151,1243,4.0
151,1453,3.0
152,1387,4.0
152,1386,4.0
152,326,4.0
152,1326,4.0
153,1481,4.0
153,1445,4.0
153,2044,4.0
153,23,3.0
154,2238,4.0
154,4204,4.0
154,794,4.0
154,552,4.0
154,42,3.0
154,682,4.0
155,1549,5.0
156,1193,4.0
156,1029,4.0
157,4321,4.0
157,785,4.0
157,1148,4.0
157,715,4.0
158,2419,2.0
158,3845,3.0
158,77,3.0
158,4087,4.0
159,764,4.0
159,280,4.0
159,428,4.0
159,2343,4.0
160,399,4.0
160,763,4.0
160,1443,3.0
160,1526,5.0
161,751,4.0
161,941,4.0
162,1195,3.0
162,1031,4.0
162,399,4.0
162,1159,4.0
163,1342,5.0
163,1797,4.0
163,2068,4.0
164,1224,4.0
164,1306,4.0
164,1435,5.0
164,1194,5.0
165,415,4.0
165,1393,5.0
165,1899,5.0
165,931,4.0
165,4187,4.0
165,1877,5.0
165,1143,4.0
165,800,4.0
166,1154,4.0
166,1680,3.0
166,776,3.0
166,1900,4.0
167,135,3.0
168,4282,3.0
168,2739,4.0
168,3869,4.0
168,858,4.0
168,1660,4.0
168,1075,4.0
168,4156,4.0
168,1795,4.0
168,1631,4.0
168,3385,3.0
168,3470,1.0
168,1304,4.0
168,2493,4.0
168,2293,3.0
169,1073,4.0
169,1597,4.0
169,3168,4.0
169,2896,3.0
170,2979,3.0
171,3956,4.0
171,869,4.0
171,2779,4.0
171,2819,4.0
171,3512,4.0
171,2448,4.0
171,455,4.0
171,1959,4.0
171,1591,4.0
171,2203,4.0
171,17,4.0
172,1161,4.0
174,1050,4.0
174,1031,3.0
174,806,4.0
174,1348,4.0
174,1314,4.0
174,1223,3.0
175,712,4.0
175,695,4.0
176,2722,4.0
176,2239,3.0
176,4271,3.0
176,2443,3.0
177,1046,4.0
177,2290,4.0
177,956,5.0
177,767,5.0
177,1262,4.0
178,3114,4.0
178,3403,4.0
179,1444,4.0
179,1198,4.0
179,953,4.0
179,1721,4.0
179,882,4.0
180,3348,5.0
180,218,3.0
180,662,4.0
180,3312,5.0
180,896,5.0
180,649,3.0
181,1349,4.0
181,1033,3.0
183,767,3.0
183,769,4.0
185,2219,2.0
185,1172,2.0
185,1376,2.0
186,2486,3.0
186,861,5.0
186,2554,3.0
186,1418,4.0
186,1604,3.0
186,3562,3.0
186,2797,3.0
186,856,5.0
186,4181,4.0
186,1303,4.0
188,1040,3.0
188,951,3.0
189,1993,3.0
189,2264,4.0
189,3173,3.0
189,1097,4.0
189,2487,3.0
190,955,3.0
190,1221,5.0
190,398,4.0
190,954,4.0
190,812,4.0
191,377,4.0
191,774,4.0
191,791,4.0
192,2954,4.0
192,274,4.0
192,1902,4.0
192,2246,4.0
193,2179,3.0
195,1697,4.0
195,2402,4.0
195,729,3.0
195,3550,4.0
195,867,3.0
195,3354,4.0
195,1755,3.0
195,1140,4.0
195,1828,3.0
195,4117,4.0
196,3417,3.0
196,2025,4.0
196,1011,5.0
196,666,4.0
198,989,3.0
198,1882,3.0
198,38,3.0
198,2246,3.0
199,1171,5.0
199,826,5.0
199,1379,5.0
200,3691,4.0
200,1557,3.0
201,3283,3.0
201,3965,4.0
201,2860,4.0
201,316,3.0
201,2023,3.0
203,1214,4.0
203,3123,3.0
203,1205,3.0
203,1572,4.0
203,322,5.0
203,632,3.0
203,258,4.0
203,1816,3.0
203,966,3.0
203,488,3.0
204,4379,4.0
204,491,5.0
204,705,5.0
204,263,5.0
204,159,4.0
204,474,5.0
204,198,5.0
204,729,4.0
204,814,5.0
205,3298,3.0
205,2348,4.0
205,3864,3.0
205,2543,4.0
205,3994,4.0
206,1520,4.0
206,699,4.0
207,1201,3.0
207,781,3.0
207,2265,4.0
207,645,3.0
208,791,4.0
208,922,5.0
208,22,2.0
208,2006,3.0
209,4382,3.0
209,2389,3.0
209,1478,3.0
209,823,3.0
210,1578,5.0
210,261,3.0
210,814,4.0
211,2734,3.0
211,1172,4.0
211,4321,4.0
211,822,4.0
212,680,2.0
212,1449,4.0
212,779,4.0
212,1892,4.0
212,2145,4.0
212,628,3.0
213,3460,3.0
213,4403,3.0
213,2114,3.0
213,3877,4.0
213,1577,4.0
213,1723,4.0
214,3861,4.0
214,2207,4.0
214,3499,3.0
214,2879,5.0
215,2715,4.0
216,2806,3.0
216,1581,4.0
216,2289,3.0
216,990,4.0
216,575,2.0
216,1375,4.0
217,2785,3.0
217,3225,3.0
217,3605,4.0
217,3328,3.0
219,3010,2.0
219,2499,4.0
219,2847,3.0
219,2261,2.0
219,2500,4.0
219,3472,4.0
219,2537,3.0
219,849,4.0
219,3606,4.0
219,2786,3.0
219,1760,3.0
219,3638,4.0
219,538,4.0
219,2598,4.0
220,4276,4.0
220,1792,4.0
220,2071,3.0
220,1558,4.0
221,2294,4.0
221,4268,4.0
221,651,5.0
221,3684,5.0
221,2838,5.0
222,1167,3.0
222,428,4.0
222,2412,3.0
222,768,5.0
222,397,3.0
222,1230,4.0
224,1231,4.0
224,1112,3.0
224,1137,4.0
225,1714,4.0
225,1133,4.0
226,1640,4.0
226,3387,4.0
227,2487,5.0
227,3038,5.0
228,1873,4.0
228,2806,4.0
228,574,4.0
228,1852,4.0
229,4404,4.0
229,4332,4.0
229,3036,4.0
229,2043,4.0
230,3316,4.0
230,2097,5.0
230,1797,4.0
230,1561,5.0
230,921,3.0
230,4195,5.0
231,489,3.0
231,1467,4.0
231,276,4.0
231,718,4.0
231,270,4.0
231,4398,4.0
232,1508,4.0
232,268,3.0
232,934,4.0
232,1845,4.0
232,784,4.0
232,1326,4.0
232,780,4.0
234,625,5.0
234,679,4.0
234,1469,5.0
234,492,3.0
234,3292,5.0
235,1140,3.0
235,139,3.0
235,1099,4.0
236,501,3.0
236,344,4.0
236,975,3.0
236,243,3.0
236,196,3.0
237,4201,4.0
237,1552,4.0
237,714,4.0
237,2198,4.0
237,4173,4.0
237,546,3.0
237,234,3.0
237,1876,4.0
238,590,4.0
238,1357,4.0
238,3448,4.0
238,4385,4.0
239,3618,4.0
240,1723,4.0
240,1773,4.0
241,449,4.0
241,753,4.0
241,283,3.0
241,1152,3.0
241,38,3.0
241,2046,3.0
241,3146,4.0
241,474,5.0
241,334,4.0
241,1211,3.0
241,1338,3.0
241,1204,4.0
241,1169,4.0
241,1114,3.0
241,3706,4.0
242,3324,4.0
242,75,4.0
242,2474,4.0
242,3888,4.0
242,3325,4.0
242,2826,3.0
242,1420,3.0
242,2993,4.0
242,3400,4.0
242,3039,4.0
242,3409,4.0
242,1599,4.0
242,834,4.0
243,747,3.0
244,328,4.0
244,63,4.0
244,3670,4.0
244,1876,4.0
244,337,3.0
245,13,4.0
245,34,4.0
245,521,3.0
245,2716,4.0
245,3311,4.0
245,893,4.0
245,3291,4.0
245,206,4.0
245,623,4.0
245,2681,3.0
245,2185,4.0
246,1332,4.0
247,4211,4.0
247,620,4.0
248,1956,3.0
248,309,4.0
248,3059,4.0
249,2692,4.0
249,808,4.0
250,1014,1.0
250,1765,3.0
250,2425,3.0
250,2155,4.0
250,2729,5.0
250,3982,5.0
250,511,4.0
250,2363,5.0
251,670,3.0
251,2788,3.0
251,2341,4.0
251,3033,3.0
251,3970,3.0
251,3866,3.0
251,3824,3.0
252,270,5.0
252,628,3.0
252,222,2.0
252,3230,4.0
253,4267,3.0
253,147,3.0
254,1097,4.0
254,1876,5.0
254,915,2.0
254,1102,4.0
254,2453,5.0
254,1780,4.0
255,1574,4.0
255,4214,5.0
256,1485,3.0
256,223,4.0
256,374,4.0
256,1207,4.0
256,2235,4.0
256,981,4.0
256,320,3.0
256,1500,4.0
256,730,4.0
256,1351,4.0
256,1851,3.0
257,1245,4.0
258,890,3.0
258,3186,3.0
258,3115,4.0
258,3977,4.0
258,1834,4.0
258,1951,4.0
258,3073,4.0
259,3877,5.0
259,4393,4.0
259,1355,5.0
259,2974,4.0
259,730,5.0
259,3502,4.0
259,3018,4.0
260,4337,3.0
260,3568,3.0
261,2517,4.0
261,3069,4.0
262,102,4.0
262,178,4.0
262,588,2.0
262,1516,4.0
262,1577,4.0
263,4046,4.0
264,773,5.0
264,1480,4.0
265,2381,3.0
265,2422,3.0
265,90,3.0
265,2619,3.0
265,3320,4.0
265,2957,4.0
266,3146,4.0
266,2042,3.0
266,1492,3.0
267,1158,3.0
267,2902,3.0
268,2950,4.0
268,2886,4.0
268,4102,4.0
268,3647,4.0
269,2329,4.0
269,1189,4.0
269,1175,5.0
271,3449,3.0
271,3517,4.0
272,1149,4.0
272,136,3.0
272,1337,3.0
272,2386,4.0
272,1431,4.0
273,958,3.0
274,1500,3.0
274,623,4.0
274,1478,3.0
275,3903,4.0
275,1611,3.0
275,1081,4.0
275,2083,4.0
275,1658,4.0
275,4040,3.0
276,3199,3.0
276,1243,3.0
277,4028,4.0
277,560,2.0
277,610,4.0
277,112,4.0
278,4070,3.0
278,84,4.0
278,1181,3.0
278,4138,4.0
278,4039,4.0
278,121,3.0
278,3370,4.0
278,4080,3.0
278,3372,4.0
279,4289,3.0
279,3376,3.0
279,3042,4.0
279,2755,4.0
279,1960,3.0
280,882,4.0
280,965,4.0
280,763,5.0
280,434,4.0
281,966,5.0
281,1377,5.0
282,4054,2.0
282,3333,3.0
282,1913,4.0
282,1813,3.0
282,2131,3.0
283,371,4.0
285,2248,3.0
286,1803,5.0
286,1980,5.0
286,1953,4.0
286,3002,4.0
286,835,4.0
286,3063,4.0
286,508,4.0
288,3969,3.0
288,4215,4.0
288,1996,4.0
289,4256,4.0
289,2410,4.0
289,2951,4.0
289,1147,4.0
289,445,4.0
289,3258,4.0
289,938,5.0
290,1482,4.0
290,922,5.0
290,1333,4.0
290,961,5.0
290,1201,3.0
290,501,3.0
290,465,3.0
290,2077,5.0
290,472,4.0
290,642,3.0
291,1395,4.0
291,1513,4.0
291,175,4.0
292,3886,2.0
292,2097,5.0
292,3887,4.0
294,788,4.0
294,1495,5.0
294,735,5.0
294,1395,4.0
294,1154,4.0
295,1589,5.0
295,2629,3.0
295,2810,3.0
295,3007,4.0
295,1906,3.0
296,1351,4.0
296,1000,4.0
296,910,4.0
296,2070,3.0
296,108,4.0
297,962,3.0
297,1675,3.0
297,626,3.0
297,1034,3.0
297,1161,3.0
297,770,4.0
297,434,3.0
297,761,5.0
297,2148,4.0
298,541,3.0
298,1141,3.0
298,3312,3.0
299,2448,5.0
299,2297,3.0
299,3076,5.0
299,4381,3.0
299,1102,3.0
299,2441,2.0
299,3780,3.0
299,2935,4.0
299,3443,3.0
299,1108,4.0
300,1521,3.0
300,1383,4.0
300,3011,4.0
300,4363,5.0
300,4126,4.0
301,881,5.0
302,1018,4.0
302,2256,4.0
302,1825,4.0
303,1412,4.0
303,3760,3.0
303,2728,2.0
303,2209,3.0
303,3764,3.0
304,308,3.0
304,679,3.0
304,749,2.0
304,753,3.0
304,1473,3.0
304,1576,3.0
306,508,4.0
306,835,4.0
306,4189,3.0
306,2406,3.0
306,3876,4.0
306,3191,3.0
306,1603,4.0
306,3597,3.0
306,2369,4.0
307,3785,4.0
307,2462,5.0
307,1061,4.0
307,4342,4.0
308,2142,3.0
308,3638,4.0
309,1262,4.0
309,955,4.0
310,2919,5.0
310,747,3.0
310,70,4.0
310,4314,3.0
310,3477,3.0
310,3385,4.0
311,1327,3.0
311,129,4.0
311,945,4.0
312,3574,3.0
312,3638,3.0
312,2458,3.0
312,398,4.0
312,4080,4.0
312,598,4.0
312,1443,4.0
312,2312,3.0
313,3069,4.0
313,4089,3.0
314,3123,4.0
314,359,4.0
314,2581,4.0
315,811,3.0
315,1444,4.0
316,2038,4.0
316,1062,4.0
316,3441,5.0
317,3242,3.0
317,415,4.0
317,1591,3.0
317,3702,3.0
317,4381,3.0
317,3876,4.0
317,557,4.0
317,1099,5.0
318,1477,3.0
318,4320,4.0
319,29,4.0
319,3085,4.0
319,2732,5.0
319,1286,5.0
320,2291,3.0
322,3169,3.0
322,3605,3.0
322,3096,4.0
322,2341,3.0
322,901,3.0
322,2880,3.0
323,2869,4.0
323,7,4.0
323,4168,3.0
323,863,4.0
323,2741,4.0
323,2132,5.0
323,2841,4.0
323,1410,5.0
323,506,4.0
324,3718,4.0
324,4181,5.0
325,806,3.0
325,428,3.0
325,1311,4.0
326,696,4.0
326,4321,3.0
326,1897,5.0
326,2246,2.0
327,1246,4.0
327,427,5.0
327,1770,3.0
327,978,5.0
328,359,3.0
328,4137,4.0
328,164,4.0
328,3250,3.0
328,624,4.0
328,186,5.0
329,2538,2.0
329,3064,3.0
329,662,3.0
329,1671,4.0
329,3869,4.0
329,1595,4.0
329,3137,4.0
330,2335,3.0
330,2337,3.0
330,2815,4.0
330,2445,3.0
330,749,4.0
331,1828,4.0
331,1116,4.0
332,1614,4.0
332,3714,3.0
332,4253,4.0
332,1696,3.0
332,517,2.0
332,2549,5.0
333,2486,3.0
333,2004,5.0
333,4379,3.0
334,1537,4.0
335,1505,4.0
336,2016,3.0
336,2493,4.0
336,2644,3.0
337,1654,2.0
337,4131,4.0
337,2808,2.0
337,1691,2.0
337,537,3.0
337,2946,3.0
337,2472,3.0
337,3104,3.0
337,2619,3.0
337,535,2.0
337,2381,4.0
337,3604,3.0
337,1646,5.0
337,210,4.0
337,1958,4.0
339,2617,4.0
339,2786,3.0
339,3628,2.0
339,2448,4.0
340,431,4.0
340,964,3.0
340,1053,4.0
341,2794,3.0
341,3964,3.0
341,2446,3.0
341,865,3.0
341,3104,4.0
341,19,3.0
341,3324,4.0
341,1539,4.0
342,1200,4.0
343,735,3.0
343,794,3.0
343,144,4.0
343,959,4.0
343,1146,2.0
343,1216,3.0
343,1174,4.0
343,981,4.0
344,1444,3.0
344,964,3.0
346,793,4.0
346,682,5.0
346,3277,4.0
347,2022,4.0
347,3641,4.0
347,1594,3.0
347,1071,4.0
347,1610,4.0
347,2925,3.0
347,2127,3.0
347,2012,4.0
347,200,4.0
348,1317,4.0
348,1694,3.0
348,770,4.0
349,1236,3.0
349,788,3.0
350,954,4.0
350,769,3.0
350,770,3.0
351,4228,4.0
352,1054,3.0
352,1236,3.0
353,797,4.0
353,720,4.0
353,1275,4.0
353,1205,4.0
354,1244,4.0
354,2306,3.0
356,762,3.0
357,426,4.0
357,1695,3.0
358,3094,4.0
358,1647,4.0
358,4150,4.0
358,2659,3.0
359,3332,5.0
359,2591,4.0
359,1658,4.0
359,3331,4.0
359,3061,3.0
359,3023,4.0
360,1334,4.0
360,1199,4.0
360,1223,3.0
360,1042,4.0
361,626,4.0
361,1167,4.0
361,953,3.0
361,747,3.0
361,1347,4.0
362,812,4.0
362,1262,3.0
362,813,3.0
362,1195,4.0
362,1219,3.0
363,1718,3.0
363,772,3.0
364,882,4.0
364,1036,4.0
364,1105,4.0
364,2752,4.0
364,2071,3.0
364,2639,4.0
364,2600,3.0
365,739,4.0
365,2733,4.0
365,1851,4.0
365,1340,3.0
365,4341,3.0
366,3721,4.0
366,3617,4.0
366,3005,4.0
366,1251,4.0
366,4168,4.0
366,4040,3.0
366,3519,4.0
367,1723,3.0
367,826,3.0
367,266,2.0
367,1477,4.0
368,961,5.0
368,1221,4.0
368,2691,4.0
368,4346,4.0
369,637,1.0
369,1474,2.0
369,2354,3.0
369,150,3.0
370,2672,3.0
370,1643,3.0
370,2750,3.0
370,1660,4.0
371,1158,4.0
371,1768,3.0
371,1093,4.0
371,1694,3.0
372,1315,3.0
373,2340,3.0
373,1709,3.0
373,1717,4.0
373,1141,3.0
373,1101,2.0
374,2228,5.0
374,2356,4.0
374,2475,4.0
374,46,4.0
374,17,4.0
375,2345,3.0
375,2390,3.0
375,1403,4.0
376,3325,4.0
376,3709,4.0
376,3703,3.0
376,1653,5.0
377,1486,4.0
377,718,4.0
377,2062,3.0
377,723,2.0
378,767,4.0
378,1527,3.0
378,429,3.0
379,1660,4.0
379,3630,3.0
379,3005,4.0
379,2856,3.0
379,2528,2.0
379,747,3.0
380,397,4.0
380,1054,4.0
380,1035,4.0
380,1161,4.0
380,2283,4.0
380,878,4.0
380,1041,4.0
380,953,4.0
380,434,4.0
380,1057,4.0
380,964,4.0
381,2467,3.0
382,3784,3.0
382,1291,3.0
382,2713,3.0
382,3674,1.0
382,1525,5.0
382,1018,4.0
384,967,4.0
384,1052,3.0
385,829,4.0
385,2300,4.0
385,2351,3.0
385,3688,4.0
385,2259,4.0
386,2138,3.0
386,3040,3.0
386,2139,4.0
386,1749,3.0
386,1611,3.0
386,4167,3.0
387,965,3.0
387,397,4.0
388,577,3.0
388,1850,3.0
389,4332,4.0
389,276,4.0
390,636,4.0
390,272,4.0
390,1341,3.0
391,3913,3.0
391,3430,5.0
391,585,4.0
391,1874,5.0
393,2342,4.0
393,3494,4.0
394,810,4.0
394,626,4.0
394,772,4.0
394,812,4.0
395,54,4.0
395,6,3.0
395,4162,3.0
396,1589,3.0
396,1620,4.0
396,2904,4.0
396,2546,3.0
396,3169,2.0
396,2916,3.0
396,3442,4.0
397,1324,3.0
397,1826,5.0
397,2170,4.0
397,3689,3.0
397,3947,5.0
398,2234,4.0
398,2158,4.0
398,2630,3.0
398,1749,4.0
398,3992,3.0
398,3958,3.0
398,1740,4.0
398,2650,4.0
398,2380,4.0
399,3560,3.0
399,729,3.0
399,1769,5.0
399,1433,3.0
400,2704,4.0
400,660,4.0
400,1744,4.0
400,2644,4.0
400,3384,3.0
401,2935,3.0
401,2498,4.0
401,2996,4.0
401,529,2.0
401,425,4.0
401,2337,3.0
402,926,4.0
402,1133,5.0
402,1650,4.0
402,1940,4.0
403,3491,4.0
403,2632,3.0
403,2619,3.0
403,4390,4.0
403,537,3.0
403,1609,4.0
403,1833,4.0
403,3730,3.0
403,1430,4.0
404,1997,4.0
404,3182,3.0
404,1978,5.0
405,4162,4.0
405,2739,4.0
405,2226,3.0
406,1442,5.0
406,4044,3.0
406,3534,3.0
406,2913,3.0
406,3672,5.0
407,1316,3.0
407,955,4.0
